2016-04-30 15:40:18 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 15:40:18 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 15:40:18 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'LOG_LEVEL': 'INFO', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 15:40:18 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 15:40:18 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 15:40:18 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 15:40:18 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 15:40:18 [scrapy] INFO: Spider opened
2016-04-30 15:40:18 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 15:40:38 [scrapy] INFO: Closing spider (finished)
2016-04-30 15:40:38 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 34338,
 'downloader/request_count': 108,
 'downloader/request_method_count/GET': 108,
 'downloader/response_bytes': 1856545,
 'downloader/response_count': 108,
 'downloader/response_status_count/200': 108,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 7, 40, 38, 948835),
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'request_depth_max': 107,
 'response_received_count': 108,
 'scheduler/dequeued': 108,
 'scheduler/dequeued/memory': 108,
 'scheduler/enqueued': 108,
 'scheduler/enqueued/memory': 108,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 7, 40, 18, 993820)}
2016-04-30 15:40:38 [scrapy] INFO: Spider closed (finished)
2016-04-30 15:41:07 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 15:41:07 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 15:41:07 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 15:41:07 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 15:41:07 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 15:41:07 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 15:41:07 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 15:41:07 [scrapy] INFO: Spider opened
2016-04-30 15:41:07 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 15:41:07 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:53:48 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 17:53:48 [scrapy] INFO: Spider opened
2016-04-30 17:53:48 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:53:48 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 17:53:50 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net> (referer: None) ['partial']
2016-04-30 17:53:52 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/2> (referer: http://www.flkong.net) ['partial']
2016-04-30 17:53:55 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/3> (referer: http://www.flkong.net/page/2) ['partial']
2016-04-30 17:53:57 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/4> (referer: http://www.flkong.net/page/3) ['partial']
2016-04-30 17:53:59 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/5> (referer: http://www.flkong.net/page/4) ['partial']
2016-04-30 17:54:01 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/6> (referer: http://www.flkong.net/page/5) ['partial']
2016-04-30 17:54:03 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/7> (referer: http://www.flkong.net/page/6) ['partial']
2016-04-30 17:54:08 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/8> (referer: http://www.flkong.net/page/7) ['partial']
2016-04-30 17:54:10 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/9> (referer: http://www.flkong.net/page/8) ['partial']
2016-04-30 17:54:12 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/10> (referer: http://www.flkong.net/page/9) ['partial']
2016-04-30 17:54:15 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/11> (referer: http://www.flkong.net/page/10) ['partial']
2016-04-30 17:54:17 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/12> (referer: http://www.flkong.net/page/11) ['partial']
2016-04-30 17:54:21 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/13> (referer: http://www.flkong.net/page/12) ['partial']
2016-04-30 17:54:22 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/14> (referer: http://www.flkong.net/page/13) ['partial']
2016-04-30 17:54:25 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/15> (referer: http://www.flkong.net/page/14) ['partial']
2016-04-30 17:54:27 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/16> (referer: http://www.flkong.net/page/15) ['partial']
2016-04-30 17:54:29 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/17> (referer: http://www.flkong.net/page/16) ['partial']
2016-04-30 17:54:31 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/18> (referer: http://www.flkong.net/page/17) ['partial']
2016-04-30 17:54:33 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/19> (referer: http://www.flkong.net/page/18) ['partial']
2016-04-30 17:54:35 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/20> (referer: http://www.flkong.net/page/19) ['partial']
2016-04-30 17:54:37 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/21> (referer: http://www.flkong.net/page/20) ['partial']
2016-04-30 17:54:40 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/22> (referer: http://www.flkong.net/page/21) ['partial']
2016-04-30 17:54:42 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/23> (referer: http://www.flkong.net/page/22) ['partial']
2016-04-30 17:54:44 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/24> (referer: http://www.flkong.net/page/23) ['partial']
2016-04-30 17:54:48 [scrapy] INFO: Crawled 24 pages (at 24 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:54:50 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/25> (referer: http://www.flkong.net/page/24) ['partial']
2016-04-30 17:54:52 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/26> (referer: http://www.flkong.net/page/25) ['partial']
2016-04-30 17:54:57 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/27> (referer: http://www.flkong.net/page/26) ['partial']
2016-04-30 17:54:59 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/28> (referer: http://www.flkong.net/page/27) ['partial']
2016-04-30 17:55:02 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/29> (referer: http://www.flkong.net/page/28) ['partial']
2016-04-30 17:55:04 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/30> (referer: http://www.flkong.net/page/29) ['partial']
2016-04-30 17:55:06 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/31> (referer: http://www.flkong.net/page/30) ['partial']
2016-04-30 17:55:08 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/32> (referer: http://www.flkong.net/page/31) ['partial']
2016-04-30 17:55:10 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/33> (referer: http://www.flkong.net/page/32) ['partial']
2016-04-30 17:55:13 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/34> (referer: http://www.flkong.net/page/33) ['partial']
2016-04-30 17:55:16 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/35> (referer: http://www.flkong.net/page/34) ['partial']
2016-04-30 17:55:19 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/36> (referer: http://www.flkong.net/page/35) ['partial']
2016-04-30 17:55:22 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/37> (referer: http://www.flkong.net/page/36) ['partial']
2016-04-30 17:55:28 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/38> (referer: http://www.flkong.net/page/37) ['partial']
2016-04-30 17:55:30 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/39> (referer: http://www.flkong.net/page/38) ['partial']
2016-04-30 17:55:32 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/40> (referer: http://www.flkong.net/page/39) ['partial']
2016-04-30 17:55:35 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/41> (referer: http://www.flkong.net/page/40) ['partial']
2016-04-30 17:55:37 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/42> (referer: http://www.flkong.net/page/41) ['partial']
2016-04-30 17:55:39 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/43> (referer: http://www.flkong.net/page/42) ['partial']
2016-04-30 17:55:41 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/44> (referer: http://www.flkong.net/page/43) ['partial']
2016-04-30 17:55:43 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/45> (referer: http://www.flkong.net/page/44) ['partial']
2016-04-30 17:55:45 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/46> (referer: http://www.flkong.net/page/45) ['partial']
2016-04-30 17:55:48 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/47> (referer: http://www.flkong.net/page/46) ['partial']
2016-04-30 17:55:48 [scrapy] INFO: Crawled 47 pages (at 23 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:55:50 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/48> (referer: http://www.flkong.net/page/47) ['partial']
2016-04-30 17:55:53 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/49> (referer: http://www.flkong.net/page/48) ['partial']
2016-04-30 17:55:55 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/50> (referer: http://www.flkong.net/page/49) ['partial']
2016-04-30 17:55:59 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/51> (referer: http://www.flkong.net/page/50) ['partial']
2016-04-30 17:56:01 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/52> (referer: http://www.flkong.net/page/51) ['partial']
2016-04-30 17:56:04 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/53> (referer: http://www.flkong.net/page/52) ['partial']
2016-04-30 17:56:06 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/54> (referer: http://www.flkong.net/page/53) ['partial']
2016-04-30 17:56:10 [scrapy] DEBUG: Retrying <GET http://www.flkong.net/page/55> (failed 1 times): [<twisted.python.failure.Failure twisted.internet.error.ConnectionDone: Connection was closed cleanly.>]
2016-04-30 17:56:13 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/55> (referer: http://www.flkong.net/page/54) ['partial']
2016-04-30 17:56:17 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/56> (referer: http://www.flkong.net/page/55) ['partial']
2016-04-30 17:56:20 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/57> (referer: http://www.flkong.net/page/56) ['partial']
2016-04-30 17:56:22 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/58> (referer: http://www.flkong.net/page/57) ['partial']
2016-04-30 17:56:30 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/59> (referer: http://www.flkong.net/page/58) ['partial']
2016-04-30 17:56:33 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/60> (referer: http://www.flkong.net/page/59) ['partial']
2016-04-30 17:56:39 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/61> (referer: http://www.flkong.net/page/60) ['partial']
2016-04-30 17:56:42 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/62> (referer: http://www.flkong.net/page/61) ['partial']
2016-04-30 17:56:45 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/63> (referer: http://www.flkong.net/page/62) ['partial']
2016-04-30 17:56:48 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/64> (referer: http://www.flkong.net/page/63) ['partial']
2016-04-30 17:56:48 [scrapy] INFO: Crawled 64 pages (at 17 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 17:56:51 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/65> (referer: http://www.flkong.net/page/64) ['partial']
2016-04-30 17:56:54 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/66> (referer: http://www.flkong.net/page/65) ['partial']
2016-04-30 17:56:59 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/67> (referer: http://www.flkong.net/page/66) ['partial']
2016-04-30 17:57:02 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/68> (referer: http://www.flkong.net/page/67) ['partial']
2016-04-30 17:57:04 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/69> (referer: http://www.flkong.net/page/68) ['partial']
2016-04-30 17:57:07 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/70> (referer: http://www.flkong.net/page/69) ['partial']
2016-04-30 17:57:11 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/71> (referer: http://www.flkong.net/page/70) ['partial']
2016-04-30 17:57:14 [scrapy] DEBUG: Crawled (200) <GET http://www.flkong.net/page/72> (referer: http://www.flkong.net/page/71) ['partial']
2016-04-30 17:57:14 [scrapy] INFO: Closing spider (finished)
2016-04-30 17:57:14 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/exception_count': 1,
 'downloader/exception_type_count/twisted.web._newclient.ResponseNeverReceived': 1,
 'downloader/request_bytes': 20296,
 'downloader/request_count': 73,
 'downloader/request_method_count/GET': 73,
 'downloader/response_bytes': 2371545,
 'downloader/response_count': 72,
 'downloader/response_status_count/200': 72,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 9, 57, 14, 426509),
 'log_count/DEBUG': 74,
 'log_count/ERROR': 1,
 'log_count/INFO': 10,
 'request_depth_max': 71,
 'response_received_count': 72,
 'scheduler/dequeued': 73,
 'scheduler/dequeued/memory': 73,
 'scheduler/enqueued': 73,
 'scheduler/enqueued/memory': 73,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 9, 53, 48, 875395)}
2016-04-30 17:57:14 [scrapy] INFO: Spider closed (finished)
2016-04-30 18:40:12 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:40:12 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:40:12 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:40:31 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:40:31 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:40:31 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:40:31 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 18:40:31 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 18:40:31 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 18:40:31 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 18:40:31 [scrapy] INFO: Spider opened
2016-04-30 18:40:31 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 18:40:31 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 18:40:33 [scrapy] DEBUG: Crawled (200) <GET https://youdian.in/> (referer: None)
2016-04-30 18:40:33 [scrapy] INFO: Closing spider (finished)
2016-04-30 18:40:33 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 228,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 9077,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 10, 40, 33, 381145),
 'log_count/DEBUG': 2,
 'log_count/ERROR': 1,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'spider_exceptions/IndexError': 1,
 'start_time': datetime.datetime(2016, 4, 30, 10, 40, 31, 858127)}
2016-04-30 18:40:33 [scrapy] INFO: Spider closed (finished)
2016-04-30 18:40:47 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:40:47 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:40:47 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:40:47 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 18:40:47 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 18:40:47 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 18:40:47 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 18:40:47 [scrapy] INFO: Spider opened
2016-04-30 18:40:47 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 18:40:47 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 18:40:49 [scrapy] DEBUG: Crawled (200) <GET https://youdian.in/> (referer: None)
2016-04-30 18:40:49 [scrapy] INFO: Closing spider (finished)
2016-04-30 18:40:49 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 228,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 9080,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 10, 40, 49, 349080),
 'log_count/DEBUG': 2,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'start_time': datetime.datetime(2016, 4, 30, 10, 40, 47, 478770)}
2016-04-30 18:40:49 [scrapy] INFO: Spider closed (finished)
2016-04-30 18:41:03 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:41:03 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:41:03 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:41:03 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 18:41:03 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 18:41:03 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 18:41:03 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 18:41:03 [scrapy] INFO: Spider opened
2016-04-30 18:41:03 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 18:41:03 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 18:41:04 [scrapy] DEBUG: Crawled (200) <GET https://youdian.in/> (referer: None)
2016-04-30 18:41:05 [scrapy] INFO: Closing spider (finished)
2016-04-30 18:41:05 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 228,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 9078,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 10, 41, 5, 24727),
 'log_count/DEBUG': 2,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'start_time': datetime.datetime(2016, 4, 30, 10, 41, 3, 905830)}
2016-04-30 18:41:05 [scrapy] INFO: Spider closed (finished)
2016-04-30 18:42:36 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:42:36 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:42:36 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:42:36 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 18:42:36 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 18:42:36 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 18:42:36 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 18:42:36 [scrapy] INFO: Spider opened
2016-04-30 18:42:36 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 18:42:36 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 18:42:37 [scrapy] DEBUG: Crawled (200) <GET https://youdian.in/> (referer: None)
2016-04-30 18:42:38 [scrapy] INFO: Closing spider (finished)
2016-04-30 18:42:38 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 228,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 9076,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
 'finish_reason': 'finished',
 'finish_time': datetime.datetime(2016, 4, 30, 10, 42, 38, 93459),
 'log_count/DEBUG': 2,
 'log_count/INFO': 7,
 'response_received_count': 1,
 'scheduler/dequeued': 1,
 'scheduler/dequeued/memory': 1,
 'scheduler/enqueued': 1,
 'scheduler/enqueued/memory': 1,
 'start_time': datetime.datetime(2016, 4, 30, 10, 42, 36, 861972)}
2016-04-30 18:42:38 [scrapy] INFO: Spider closed (finished)
2016-04-30 18:43:15 [scrapy] INFO: Scrapy 1.0.5 started (bot: fuli_spiders)
2016-04-30 18:43:15 [scrapy] INFO: Optional features available: ssl, http11
2016-04-30 18:43:15 [scrapy] INFO: Overridden settings: {'NEWSPIDER_MODULE': 'fuli_spiders.spiders', 'SPIDER_MODULES': ['fuli_spiders.spiders'], 'LOG_FILE': 'fuli_spiders.log', 'USER_AGENT': 'Baiduspider (+http://www.baidu.com/search/spider.htm)', 'BOT_NAME': 'fuli_spiders'}
2016-04-30 18:43:15 [scrapy] INFO: Enabled extensions: CloseSpider, TelnetConsole, LogStats, CoreStats, SpiderState
2016-04-30 18:43:15 [scrapy] INFO: Enabled downloader middlewares: HttpAuthMiddleware, DownloadTimeoutMiddleware, UserAgentMiddleware, RetryMiddleware, DefaultHeadersMiddleware, MetaRefreshMiddleware, HttpCompressionMiddleware, RedirectMiddleware, CookiesMiddleware, ChunkedTransferMiddleware, DownloaderStats
2016-04-30 18:43:15 [scrapy] INFO: Enabled spider middlewares: HttpErrorMiddleware, OffsiteMiddleware, RefererMiddleware, UrlLengthMiddleware, DepthMiddleware
2016-04-30 18:43:15 [scrapy] INFO: Enabled item pipelines: 
2016-04-30 18:43:15 [scrapy] INFO: Spider opened
2016-04-30 18:43:15 [scrapy] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2016-04-30 18:43:15 [scrapy] DEBUG: Telnet console listening on 127.0.0.1:6023
2016-04-30 18:43:17 [scrapy] DEBUG: Crawled (200) <GET https://youdian.in/> (referer: None)
2016-04-30 18:43:17 [scrapy] INFO: Closing spider (finished)
2016-04-30 18:43:17 [scrapy] INFO: Dumping Scrapy stats:
{'downloader/request_bytes': 228,
 'downloader/request_count': 1,
 'downloader/request_method_count/GET': 1,
 'downloader/response_bytes': 9077,
 'downloader/response_count': 1,
 'downloader/response_status_count/200': 1,
